C:\ICPCHEM\1\DATA\Laser\09DEC_2.D
Intensity Vs Time,CPS
Acquired      : Dec 9 2010  04:51 pm using AcqMethod DJoto.m
Time [Sec],Li7,Na23,Mg24,P31,Ca43,Sc45,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn64,Cu65,Ge72,Rb85,Sr88,Y89,Cd114,Sn118,Ba137,Au197,Pb208,Th232,U238
1911.904,300,7916247.05,22816.82,23618.12,1143694.95,2200.16,300,200,2600.22,50684.89,700.02,100,6201.28,3900.51,2800.26,200,400.01,5165137.62,0,0,500.01,2400.2,0,1500.08,0,100
1912.215,300,8069351.74,25521.05,27624.78,1385754.91,2700.24,100,0,3000.3,53795.62,700.02,200,4300.61,3600.43,2800.26,800.02,100,5132554.8,100,100,500.01,1600.09,0,900.03,0,0
1912.526,0,8507939.25,24519.43,27424.43,1313830.5,1400.06,400.01,400.01,2700.24,55702.52,900.03,500.01,3000.3,3000.3,2400.19,100,100,4803225.11,0,0,1100.04,1700.1,0,500.01,0,0
1912.837,600.01,8549539.25,29127.41,30029.28,1352091.83,2800.26,200,100,2800.26,45368.03,500.01,300,4700.73,3400.38,2100.15,200,500.01,5288187.23,0,0,900.03,1600.09,0,1300.06,0,0
1913.148,100,8594308,29828.75,36342.88,1417899.64,3500.4,200,200,3500.4,51688.28,400.01,100,4200.59,3700.46,1900.12,400.01,500.01,4856831.75,0,100,700.02,1900.13,0,2000.15,0,0
1913.459,200,8888598.64,29327.79,23918.58,1382847.39,3300.36,0,200,3000.3,50183.22,400.01,400.01,3800.48,3700.46,1300.06,300,500.01,5172971.99,0,0,1000.03,1400.07,0,800.02,0,0
1913.77,400.01,8665186.91,25020.23,27424.43,1434408.14,2700.24,0,300,3600.43,50283.56,600.01,200,2500.21,3300.36,1600.09,200,700.02,5138520.43,0,0,800.02,1100.04,0,900.03,0,100
1914.081,400.01,8624236.13,30229.53,25020.33,1481349.15,2700.24,100,0,2300.18,54698.86,300,200,2900.28,3100.32,2000.13,100,100,5760666.93,0,0,500.01,1600.09,0,800.02,0,0
1914.392,300,8768375.2,31832.74,28326.05,1418534.99,2900.28,500.01,300,2100.15,59215.83,600.01,500.01,3200.34,2000.13,800.02,400.01,300,5232999.34,0,100,1200.05,1800.11,0,1300.06,0,0
1914.703,200,8504927.53,26622.91,25420.99,1317868.78,2400.19,800.02,200,2900.28,53093.14,400.01,0,3400.38,2800.26,900.03,300,300,4938050.11,0,100,700.02,1600.09,0,1300.06,0,0
1915.014,100,8593058,32534.2,27825.14,1347558.14,2300.17,400.01,500.01,4100.56,45167.42,500.01,100,2700.24,1700.1,1000.03,100,700.02,4997849.72,0,100,500.01,2700.25,0,1500.08,0,0
1915.325,400.01,8165533,30630.31,27224.07,1383945.83,2500.21,300,300,2600.22,62127.5,300,100,3200.34,1400.07,1300.06,100,400.01,5363595.43,100,0,200,1600.09,0,1200.05,0,0
1915.637,500.01,9052991.61,29928.94,28326.05,1453964.19,1900.12,400.01,200,2400.19,52691.75,400.01,100,3700.46,3600.43,800.02,400.01,300,5063530.97,0,100,300,1900.13,0,1400.07,0,0
1915.948,200,8514965.82,26222.22,29528.31,1316501.1,3200.34,300,100,2300.18,49681.57,700.02,0,3000.3,2300.18,900.03,600.01,400.01,4948052.45,0,0,600.01,1900.13,0,1900.13,0,0
1916.259,200,8547491.6,33836.99,23417.81,1362440.56,3800.47,600.01,100,3600.43,59416.62,900.03,200,3400.38,2000.13,900.03,500.01,600.01,5671626.3,0,0,1100.04,2000.14,0,800.02,0,0
1916.57,100,9191579.89,32734.62,24118.89,1508669.47,3300.36,300,100,2200.16,55702.52,600.01,100,2900.28,1800.11,1900.12,400.01,0,5561969.66,100,0,900.03,3200.36,0,1200.05,0,0
1916.881,100,8724097.85,31031.11,30329.87,1370075.62,3000.3,300,200,2600.22,54197.05,400.01,0,4000.53,3300.36,1100.04,300,400.01,4872116.91,0,0,900.03,1900.13,100,800.02,0,0
1917.192,200,9117453.33,28927.04,26723.19,1347009.01,2900.28,200,200,2800.26,54999.95,300,0,3100.32,2300.18,1000.03,400.01,100,4711177.84,0,0,400.01,2200.17,0,1800.12,0,0
1917.503,200,8514463.47,33235.68,26823.36,1559174.84,3100.32,300,0,2600.22,63332.49,200,400.01,3400.38,1700.1,1000.03,400.01,600.01,5124264.96,0,100,600.01,1500.08,0,27026.7,0,0
1917.814,100,8656329.1,31131.31,25320.82,1426234.7,2800.26,400.01,300,2200.16,53394.21,800.02,100,3300.36,2700.24,1000.03,400.01,0,5869557.16,0,100,400.01,2000.14,0,1100.04,0,0
1918.125,0,8778895.51,33035.26,32534.37,1338760.09,2400.19,100,400.01,2700.24,52792.1,300,300,2500.21,1800.11,1700.1,500.01,800.02,5363499.73,0,100,400.01,2100.15,0,1000.04,0,0
1918.436,600.01,9023722.86,33235.68,29127.55,1404934.11,2400.19,400.01,0,3200.34,53795.62,800.02,500.01,3100.32,2800.26,1000.03,300,700.02,5341541.92,0,0,800.02,1800.11,0,900.03,0,0
1918.747,200,8711983.01,30329.72,24319.21,1289773.08,2100.14,600.01,100,3800.48,55702.52,700.02,0,2100.15,2300.18,900.03,500.01,600.01,5172349.33,0,0,500.01,1700.1,0,900.03,0,0
1919.058,200,8830445.51,34638.76,23918.58,1482512.14,2900.28,400.01,300,3300.36,52491.05,200,100,4400.64,2100.15,1300.06,500.01,100,5479229.81,0,100,900.03,1500.08,0,1300.06,0,0
1919.37,300,8692959.57,29027.22,26623.02,1436044.95,2400.19,400.01,200,2900.28,54698.86,400.01,100,3600.43,2300.18,800.02,300,200,5245385.66,0,100,400.01,2100.15,0,700.02,0,0
1919.681,300,8820525.2,29628.37,26623.02,1366801.98,2400.19,200,500.01,1900.12,50785.23,200,200,4500.67,2500.21,1000.03,400.01,500.01,5272266.91,0,400.01,800.02,1200.05,0,1400.07,100,0
1919.992,300,8373513.47,27624.66,24219.05,1383321.22,2900.28,400.01,0,2800.26,57107.75,900.03,200,2900.28,2700.24,600.01,0,300,4771037.22,0,0,500.01,1500.08,0,1000.04,0,0
1920.303,700.02,8688747.07,32233.57,28125.69,1385464.19,3000.3,200,0,3500.4,49882.23,500.01,100,3100.32,3100.32,1000.03,200,600.01,5373610.28,100,100,500.01,2300.19,0,1000.04,0,0
1920.614,200,8769260.35,31732.53,26623.02,1384387.34,1500.07,700.02,100,2700.24,51086.24,700.02,100,4500.67,2700.24,900.03,400.01,300,5059434.1,0,0,1000.03,2000.14,0,700.02,0,0
1920.925,600.01,8859418.95,27123.77,25120.49,1374727.77,2900.28,300,400.01,3300.36,54799.22,1000.03,200,2900.28,1800.11,800.02,300,400.01,5202033.32,0,100,1000.03,2000.14,0,500.01,0,0
1921.236,100,8693362.69,31231.52,25921.82,1364432.84,3100.32,400.01,100,3200.34,51387.26,300,400.01,2600.22,1900.12,600.01,600.01,300,4919111.05,0,0,700.02,2100.15,0,700.02,100,0
1921.547,600.01,8358308.78,31031.11,24619.69,1262323.56,2400.19,300,300,3000.3,58211.96,100,300,2900.28,2100.15,900.03,100,200,5012212.61,0,200,700.02,1700.1,0,1800.12,0,0
1921.858,200,8946515.82,30930.91,26021.99,1422282.55,3100.32,300,0,2600.22,51788.63,300,100,3800.48,2300.18,500.01,400.01,400.01,5219798.55,0,100,800.02,1400.07,0,1900.13,0,0
1922.169,300,8712947.07,31632.33,23818.43,1359683.82,2800.26,500.01,0,2600.22,57710.04,500.01,100,3100.32,2300.18,900.03,500.01,400.01,5029905.58,0,100,500.01,1300.06,0,1000.04,0,0
1922.48,300,8844134.57,34338.09,25320.82,1423036.36,3200.34,400.01,100,3600.43,56003.63,400.01,300,2100.15,2200.16,1100.04,100,300,5528991.14,100,300,500.01,1100.04,0,1500.08,0,200
1922.791,600.01,8446498.63,28125.56,25120.49,1312279.72,2700.24,300,100,3000.3,53895.99,400.01,100,3100.32,2500.21,1200.05,400.01,400.01,4958749.72,0,0,300,2200.17,0,1600.09,0,0
1923.102,100,8649578.32,33335.9,27123.89,1312236.65,3300.36,400.01,200,2600.22,52089.66,800.02,200,2700.24,2600.23,1300.06,0,300,5095587.22,0,0,400.01,2000.14,0,700.02,0,0
1923.414,200,8457254.88,30229.53,22616.62,1305958.53,2500.21,500.01,200,3200.34,55100.31,400.01,0,2900.28,2300.18,900.03,400.01,0,4976934.1,0,0,1200.05,1300.06,200,1000.04,0,0
1923.725,100,8596640.82,28325.93,25721.48,1323328.55,2900.28,300,300,5300.93,57107.75,700.02,100,2300.18,2200.16,1200.05,700.02,500.01,5115592.3,0,0,1200.05,1300.06,0,1100.04,0,0
1924.036,200,8510143.16,29528.17,24118.89,1388684.02,2900.28,200,400.01,2200.16,51186.59,600.01,0,2200.16,2500.21,600.01,600.01,400.01,5025269.64,0,100,200,1800.11,0,800.02,0,0
1924.347,400.01,8349923.62,27825.01,23918.58,1305161.65,2200.16,300,100,3100.32,52491.05,400.01,300,2700.24,900.03,1700.1,100,800.02,5164526.68,200,0,500.01,1900.13,0,1400.07,0,0
1924.658,400.01,8667095.51,30630.31,23517.96,1368697.2,2900.28,200,0,3800.48,51086.24,300,100,2600.22,2900.28,1000.03,300,600.01,5633604.42,0,100,500.01,2700.25,0,900.03,0,0
1924.969,400.01,8756869.73,32634.41,27624.78,1447276.79,2400.19,200,200,2600.22,55301.05,500.01,300,2800.26,2700.24,1300.06,600.01,500.01,5251088.01,0,100,1000.03,1600.09,0,2100.16,0,0
1925.28,500.01,8974672.86,30730.51,23117.35,2099184.62,2100.14,200,100,3400.38,53193.49,500.01,600.01,4600.7,3400.38,1300.06,200,0,5060141.13,0,100,700.02,2200.17,0,1000.04,200,0
1925.591,300,8828083.01,32834.83,26723.19,1567639.1,3400.38,400.01,200,2700.24,59416.62,300,300,2500.21,2300.18,1100.04,400.01,1000.03,4987008.71,0,0,600.01,1200.05,0,1000.04,0,0
1925.902,300,8734106.45,31031.11,25821.65,1380822.88,2400.19,500.01,100,3000.3,53394.21,1100.04,100,3400.38,2600.23,1300.06,500.01,0,5684827.08,0,100,600.01,1900.13,0,700.02,0,0
1926.213,300,8564783.79,27724.84,26522.84,1407949.35,3000.3,300,200,2100.15,52089.66,400.01,100,1800.11,2100.15,800.02,200,200,4901968.86,0,400.01,900.03,2500.22,0,1000.04,0,0
1926.524,300,9818415.06,31431.92,28526.42,1393906.87,2800.26,500.01,200,2000.13,48076.38,700.02,200,2500.21,2600.23,1000.03,200,400.01,5172912.22,0,0,1100.04,2600.24,0,1300.06,0,0
1926.835,200,8714758.01,36041.96,26923.54,1466585.19,2300.17,200,100,3800.48,53695.26,500.01,300,3400.38,2400.19,1900.12,1000.03,500.01,5217594.26,0,0,800.02,1400.07,0,1100.04,0,0
1927.147,700.02,8526076.75,32133.36,24419.37,1327237.53,2600.22,700.02,300,1800.11,53795.62,700.02,400.01,4100.56,2700.24,800.02,200,400.01,5181333.71,0,0,700.02,2200.17,0,1500.08,0,0
1927.458,400.01,8894808.79,31532.12,26222.33,1441084.8,2800.26,200,0,2800.26,53193.49,300,300,2700.24,2300.18,900.03,100,200,5138208.71,100,0,400.01,2300.19,0,1400.07,0,0
1927.769,300,8729333.79,26522.73,24018.73,1441353.94,2100.14,700.02,200,3600.43,54698.86,300,300,3200.34,2200.16,800.02,200,600.01,5047239.57,0,0,100,1800.11,0,1400.07,0,0
1928.08,200,8967715.04,29728.56,27224.07,1387704.03,3200.34,0,400.01,3000.3,55401.41,600.01,400.01,2500.21,3700.46,900.03,400.01,600.01,5210155.19,0,0,500.01,2300.19,0,1100.04,0,0
1928.391,300,8458446.28,30029.14,26623.02,1373812.43,2400.19,700.02,0,2300.18,56104,600.01,300,2700.24,1800.11,1100.04,300,300,4736022.37,0,200,300,1800.11,0,900.03,0,0
1928.702,400.01,8749243.16,28626.48,26122.16,1295932.84,2900.28,500.01,0,2500.21,53394.21,300,100,3500.41,1300.06,1400.07,700.02,300,5125642.69,0,100,200,2700.25,0,1000.04,0,0
1929.013,300,8710497.07,27324.12,24319.21,1415390.56,1900.12,400.01,300,3000.3,56706.25,600.01,0,2700.24,2200.16,400.01,100,300,5254969.26,0,100,600.01,3300.38,0,900.03,0,0
1929.324,400.01,9130808.02,31331.72,27224.07,1385959.5,2600.22,300,200,2900.28,51487.6,700.02,0,3100.32,1800.11,800.02,400.01,400.01,6030975.53,0,0,700.02,800.02,100,1200.05,0,0
1929.635,600.01,8752303.32,30630.31,26322.5,1358736.16,3400.38,700.02,300,3400.38,60521,800.02,100,3300.36,3200.34,800.02,300,100,5362745.04,0,0,800.02,2000.14,0,2000.15,0,0
1929.946,300,8673787.69,31031.11,23618.12,1317987.24,2700.24,500.01,300,2400.19,54096.7,900.03,200,2300.18,2400.19,500.01,700.02,400.01,5412973.56,0,0,1000.03,1200.05,0,500.01,0,100
1930.257,400.01,8951968.17,27424.3,22816.91,1354105.6,2500.21,600.01,400.01,3100.32,51788.63,400.01,0,3800.48,2400.19,800.02,300,500.01,5338199.73,0,0,900.03,1800.11,0,1100.04,0,0
1930.568,300,8508864.25,29227.6,26322.5,1368115.75,2900.28,300,100,2500.21,57810.42,100,200,2200.16,2100.15,600.01,200,700.02,5352586.84,200,0,300,1900.13,0,900.03,0,0
1930.879,500.01,9621702.56,29227.6,28125.69,1378313.7,2800.26,300,0,2900.28,53695.26,200,400.01,3100.32,2500.21,800.02,100,300,5418423.95,0,100,700.02,2400.2,0,1500.08,0,0
1931.191,600.01,8760836.13,32634.41,24719.85,1342249.15,1500.07,300,300,2600.22,54999.95,300,300,4000.53,2700.24,1300.06,800.02,500.01,5040291.52,100,100,800.02,2000.14,0,1200.05,0,0
1931.502,200,8933535.36,32534.2,26823.36,1420936.46,2600.22,700.02,0,2400.19,55200.68,300,300,3400.38,2500.21,1700.1,600.01,200,5511777.08,0,100,600.01,2000.14,0,1600.09,0,0
1931.813,500.01,8680027.54,28826.85,23317.66,1357928.45,1900.12,400.01,100,4000.53,55100.31,700.02,0,2200.16,1600.09,700.02,400.01,900.03,4976957.92,0,0,1100.04,1800.11,0,1200.05,0,0
1932.124,200,9044065.05,30730.51,27324.25,1455977.96,2100.14,200,200,4100.56,51989.31,500.01,0,2500.21,2000.13,900.03,500.01,400.01,5309809.49,0,0,600.01,1300.06,0,800.02,0,0
1932.435,800.02,8611196.29,35540.8,25320.82,1414012.14,2700.24,0,100,2300.18,52290.36,300,200,2300.18,2800.26,1500.07,500.01,200,5530608.33,0,0,500.01,2000.14,0,1100.04,0,0
1932.746,500.01,8966484.58,32834.83,23918.58,1409995.34,3100.32,500.01,100,4300.61,53494.56,200,300,2700.24,2200.16,1200.05,500.01,400.01,5291481.37,0,0,1400.07,2100.15,0,1300.06,100,0
1933.057,400.01,8794602.54,34438.31,29227.74,1476707.75,2800.26,700.02,100,2600.22,55100.31,100,100,3400.38,1600.09,700.02,900.03,300,4950496.2,0,0,100,1400.07,0,1300.06,0,0
1933.368,500.01,8380461.91,26522.73,21014.34,1238880.01,2100.14,200,100,2700.24,46270.76,400.01,100,2400.19,1900.12,1400.07,200,900.03,5378282.15,0,0,400.01,1200.05,0,700.02,0,0
1933.679,100,8677833.01,29528.17,23618.12,1577460.19,2600.22,100,200,2800.26,50785.23,300,300,3600.43,2400.19,900.03,400.01,300,5050246.21,0,0,400.01,1200.05,100,900.03,100,0
1933.99,300,8394161.13,33436.12,24118.89,1311784.4,2200.16,100,300,2900.28,56204.37,800.02,200,2500.21,1700.1,800.02,300,800.02,5264456.37,0,0,200,1600.09,0,1100.04,0,0
1934.301,200,8897820.51,31131.31,30029.28,1375880.01,1700.1,400.01,0,2400.19,49982.56,200,300,2900.28,3400.38,1200.05,300,900.03,5199637.62,0,0,300,1700.1,0,1600.09,0,0
1934.612,300,8504583,32033.15,23317.66,1255657.65,2400.19,400.01,300,2700.24,54799.22,600.01,300,2800.26,1500.07,1700.1,300,800.02,5218636.44,0,100,100,1200.05,0,1600.09,200,0
1934.924,800.02,8729383.01,33536.34,24419.37,1347848.96,2700.24,300,300,2300.18,55301.05,200,200,3800.48,2000.13,1700.1,700.02,600.01,5163784.1,100,100,1000.03,1500.08,0,1400.07,0,0
1935.234,400.01,8510507.22,30830.7,22015.74,1296955.79,1800.11,300,200,1900.12,52792.1,500.01,100,4100.56,2200.16,1400.07,500.01,200,4946650.89,0,100,1300.06,1800.11,0,1100.04,0,0
1935.546,100,9009265.83,33135.47,24419.37,1345070.64,3000.3,400.01,100,2000.13,52491.05,300,300,2800.26,1700.1,1200.05,100,200,4930287.61,100,0,400.01,2200.17,0,1100.04,0,0
1935.857,300,8039148.62,26923.42,22416.32,1282051.88,1200.05,100,200,2700.24,51186.59,900.03,200,2700.24,1900.12,800.02,300,500.01,4627635.26,0,100,700.02,1800.11,0,1000.04,0,0
1936.168,300,8748130.66,26823.25,27224.07,1372800.13,2600.22,200,200,3300.36,53093.14,900.03,200,2200.16,2600.23,1300.06,300,600.01,5247350.51,0,0,200,1300.06,0,1700.11,0,0
1936.479,600.01,8379162.69,27925.2,25621.32,1317125.71,1700.1,0,100,1500.07,50383.88,700.02,100,3300.36,1500.07,1800.11,400.01,600.01,5305604.81,0,0,600.01,1100.04,0,1200.05,0,100
1936.79,500.01,8825416.6,34939.44,23317.66,1352802.57,3200.34,200,100,3000.3,53594.91,800.02,200,2900.28,1700.1,2600.23,600.01,500.01,5271584.1,0,0,1100.04,2100.15,0,700.02,0,0
1937.101,600.01,8233695.5,32734.62,23918.58,1302469.46,2900.28,600.01,0,3500.4,50383.88,1000.03,400.01,2800.26,2100.15,800.02,400.01,600.01,5181764.96,0,100,500.01,1200.05,0,1400.07,0,0
1937.412,900.03,9023752.55,28526.29,30029.28,1350476.5,2200.16,400.01,300,2400.19,51788.63,600.01,100,3000.3,2800.26,1100.04,800.02,500.01,4796145.42,0,100,800.02,2300.19,0,900.03,0,0
1937.723,100,8724836.13,32433.99,26623.02,1387704.03,2100.14,400.01,200,4400.64,57208.13,700.02,200,3400.38,1900.12,700.02,400.01,400.01,5202895.82,0,0,600.01,1900.13,0,700.02,0,100
1938.034,500.01,8598018.16,30429.91,27123.89,1434580.4,2400.19,400.01,100,2700.24,52892.44,800.02,300,2100.15,1700.1,1900.12,200,400.01,4797810.65,0,0,600.01,1800.11,0,900.03,0,100
1938.345,200,8379034.56,31131.31,24419.37,1281588.8,2500.21,200,100,2500.21,45668.93,200,100,3200.34,2200.16,700.02,200,400.01,4931772.77,0,0,700.02,2200.17,100,1200.05,100,0
1938.656,400.01,8481160.35,30830.7,25220.66,1403566.44,2700.24,600.01,300,2500.21,57007.37,700.02,200,2200.16,2900.28,900.03,100,200,5034134.49,100,0,600.01,1700.1,0,1400.07,0,0
1938.968,100,8837816.6,50883.59,24719.85,1341775.32,2300.17,500.01,100,3000.3,59015.06,800.02,200,3400.38,2800.26,1700.1,600.01,600.01,5337181.76,0,100,200,2800.27,100,800.02,0,0
1939.279,700.02,8590853.32,34137.64,25420.99,1393949.93,2600.22,400.01,100,2700.24,55602.15,900.03,0,4300.61,3600.43,1100.04,200,200,4866918.08,0,0,600.01,2900.29,0,1000.04,0,0
1939.59,100,8610881.44,28225.74,23718.27,1390762.43,2500.21,500.01,300,2700.24,48577.99,500.01,100,3400.38,1900.12,1400.07,500.01,300,4777074.72,0,0,400.01,1500.08,0,1000.04,0,200
1939.901,500.01,8732315.82,26723.07,24820.01,1345910.58,2700.24,300,200,2800.26,49079.61,500.01,500.01,2100.15,2200.16,600.01,600.01,800.02,4782118.08,0,0,600.01,2000.14,0,900.03,0,0
1940.212,100,8594297.85,29427.98,26021.99,1304235.48,2900.28,700.02,100,3600.43,55200.68,400.01,100,2600.22,3500.41,1400.07,400.01,100,5089633.71,0,100,400.01,1200.05,0,1000.04,0,0
1940.523,200,8628104.1,32734.62,25420.99,1394865.27,3200.34,200,200,2400.19,55401.41,500.01,200,3600.43,2100.15,1000.03,200,400.01,5215629.8,0,100,700.02,2400.2,0,1400.07,0,0
1940.834,500.01,8420841.59,31532.12,28526.42,1383159.7,2900.28,300,100,3100.32,49681.57,500.01,100,2300.18,2300.18,1800.11,600.01,900.03,5109758.32,0,100,600.01,2500.22,0,1300.06,0,0
1941.145,400.01,8754163.48,29227.6,24118.89,1416402.77,2000.13,100,0,3600.43,55100.31,800.02,400.01,3100.32,2600.23,1000.03,300,400.01,5302705.98,0,0,400.01,1600.09,0,800.02,0,0
1941.456,800.02,8734401.76,30229.53,23117.35,1340838.51,1200.05,200,200,2300.18,54598.5,500.01,0,2500.21,1400.07,1300.06,400.01,400.01,4880202.84,0,0,500.01,2600.24,0,1200.05,0,0
1941.767,200,8655089.26,35440.57,27624.78,1369461.85,2600.22,400.01,100,4200.58,49079.61,0,200,2500.21,2800.26,1300.06,500.01,900.03,5390836.06,0,0,400.01,1900.13,100,1000.04,0,0
1942.078,300,8324581.44,28626.48,23417.81,1405386.36,2300.17,600.01,100,2900.28,53895.99,700.02,500.01,3700.46,1600.09,1000.03,300,500.01,4956461.83,0,100,600.01,2100.15,0,1200.05,0,0
1942.389,700.02,8612012.69,33836.99,23618.12,1286822.39,2200.16,200,0,3400.38,48176.71,200,100,3600.43,2100.15,2200.16,500.01,600.01,5507836.06,0,100,400.01,2100.15,0,1000.04,0,0
1942.7,300,9103979.89,29928.94,22816.91,1409995.34,2300.17,200,300,2300.18,52290.36,100,300,2300.18,3300.36,1200.05,400.01,1000.03,5125654.8,0,0,500.01,2100.15,100,800.02,0,0
1943.012,600.01,8816263.48,33436.12,24018.73,1348139.68,2700.24,500.01,100,2900.28,54498.15,500.01,300,3000.3,2000.13,1600.09,0,300,5310815.74,100,100,500.01,1600.09,0,1200.05,0,100
1943.323,100,8508401.75,26422.56,27123.89,1340052.37,2200.16,200,500.01,3500.4,52290.36,700.02,100,2400.19,2200.16,1300.06,200,200,5058439.96,0,200,700.02,2000.14,0,1100.04,0,0
1943.634,300,8746034.57,32834.83,25120.49,1343261.46,3100.32,600.01,0,2700.24,49280.26,500.01,300,2100.15,1400.07,1100.04,300,300,5262312.23,100,200,300,2100.15,0,1200.05,0,0
1943.945,500.01,8882015.04,32834.83,23317.66,1339287.82,1900.12,700.02,0,2600.22,50484.22,700.02,300,2100.15,1900.12,900.03,700.02,400.01,5237910.66,0,0,700.02,900.03,0,1600.09,0,0
1944.256,0,8701482.23,36944.08,22316.17,1362925.23,2500.21,500.01,200,3100.32,57710.04,400.01,300,4700.73,2700.24,1100.04,600.01,300,5133309.49,0,100,600.01,1900.13,0,800.02,0,0
1944.567,0,8727257.23,31832.74,23918.58,1388802.47,2300.17,600.01,100,2600.22,54899.59,500.01,200,1900.12,1800.11,1100.04,300,600.01,5127631.36,100,0,400.01,2700.25,0,600.01,0,0
1944.878,300,8751762.7,31632.33,21515.03,1373069.37,2600.22,400.01,200,2700.24,50584.56,200,100,2400.19,1600.09,500.01,700.02,700.02,5146091.13,0,0,700.02,2300.19,0,1100.04,0,0
1945.189,200,8472696.28,34438.31,23918.58,1356948.57,3200.34,300,400.01,2800.26,51086.24,800.02,0,2900.28,1600.09,800.02,400.01,800.02,5278963.4,0,0,400.01,1200.05,0,500.01,0,0
1945.5,400.01,8928457.23,36041.96,25120.49,1455299.54,2300.17,1000.03,100,3600.43,54297.42,500.01,200,3100.32,1700.1,1000.03,400.01,600.01,5428534.5,200,0,300,1900.13,0,1200.05,0,0
1945.811,300,8818930.67,33135.47,24419.37,1371841.73,2100.14,0,100,3600.43,47273.86,200,500.01,3300.36,1200.05,1000.03,200,600.01,4921566.52,0,300,700.02,1800.11,0,1100.04,0,0
1946.122,500.01,8800477.54,32333.77,23117.35,1307799.93,2200.16,500.01,200,2000.13,54297.42,500.01,100,1900.12,1900.12,1800.11,400.01,500.01,5354503.64,0,0,500.01,2300.19,0,1100.04,0,0
1946.433,300,8955924.42,33937.2,27524.6,1370118.68,1700.1,100,200,2800.26,52892.44,400.01,300,2900.28,2000.13,1100.04,900.03,300,5279358.71,100,100,1200.05,2000.14,0,1600.09,0,0
1946.745,200,9112050.2,33135.47,25120.49,1455181.09,2400.19,300,300,2300.18,61023.01,600.01,400.01,2600.22,2100.15,1000.03,800.02,300,5424976.68,0,0,1300.06,1600.09,0,1400.07,0,0
1947.056,600.01,8621667.38,31732.53,25420.99,1385991.83,3800.47,300,0,2600.22,58814.28,500.01,600.01,2400.19,1800.11,1700.1,500.01,400.01,5447916.53,0,0,600.01,2300.19,0,700.02,0,0
1947.367,700.02,8714177.54,33135.47,20113.14,1480153.74,2600.22,200,100,2300.18,56605.87,1100.04,100,2100.15,2300.18,900.03,100,600.01,5532069.65,0,100,1100.04,1400.07,0,1100.04,0,0
1947.678,500.01,8805064.26,30429.91,23017.21,1333763.41,3400.38,500.01,100,3300.36,51387.26,300,200,2400.19,1700.1,1200.05,400.01,200,5243900.51,0,100,500.01,1900.13,0,1000.04,0,0
1947.989,0,8984563.48,31832.74,24519.53,1436831.09,3200.34,400.01,100,3700.45,53394.21,700.02,200,1900.12,2200.16,900.03,800.02,400.01,5276327.85,0,0,300,2000.14,0,1800.12,0,0
1948.3,600.01,8749784.57,29828.75,24118.89,1383547.3,2800.26,100,200,2900.28,52491.05,500.01,0,2700.24,1900.12,700.02,100,700.02,5115184.88,0,400.01,900.03,1800.11,0,1300.06,0,100
1948.611,800.02,8859989.26,32433.99,25721.48,1402801.89,2500.21,200,0,2700.24,53795.62,500.01,0,2200.16,1900.12,1200.05,300,300,5140388.79,0,100,700.02,1600.09,0,800.02,0,0
1948.922,500.01,8945886.14,34237.87,25320.82,1384128.84,2400.19,600.01,100,3100.32,54096.7,600.01,300,3500.41,1700.1,1000.03,500.01,600.01,5293194.26,0,0,500.01,2100.15,100,1200.05,0,0
1949.233,600.01,8906825.2,30830.7,26823.36,1433471.22,2500.21,500.01,400.01,2000.13,58613.5,400.01,300,2100.15,1700.1,1100.04,400.01,800.02,5323142.31,0,100,700.02,1200.05,0,600.01,0,0
1949.544,400.01,8995054.11,31532.12,24319.21,1323963.9,3500.4,100,100,2300.18,48678.31,1100.04,100,2700.24,2500.21,1700.1,600.01,400.01,5297339.18,0,100,200,1900.13,0,1500.08,0,0
1949.855,600.01,8585096.29,29227.6,22716.76,1381565.85,3100.32,100,400.01,2500.21,54096.7,200,0,2500.21,1500.07,700.02,400.01,600.01,5134171.99,100,0,500.01,2100.15,0,900.03,0,0
1950.166,200,8951800.98,32033.15,23417.81,1382944.27,3000.3,300,400.01,3400.38,53996.35,500.01,200,2600.22,2300.18,1000.03,500.01,600.01,5237300.12,100,200,200,1800.11,0,700.02,0,0
1950.477,800.02,8815702.54,33736.77,25420.99,1455299.54,3000.3,600.01,0,3000.3,53394.21,300,100,4100.56,2400.19,1700.1,400.01,200,5028600.11,0,0,1000.03,2400.2,0,1000.04,0,0
1950.789,300,8803016.6,37044.32,21915.6,1240570.63,3100.32,0,200,2500.21,49982.56,400.01,100,4100.56,1700.1,900.03,500.01,500.01,5088854.8,0,100,400.01,1900.13,0,1800.12,100,0
1951.1,100,8648426.76,33235.68,25721.48,1415562.82,2300.17,200,300,3700.45,53394.21,600.01,300,3500.41,1800.11,1400.07,800.02,500.01,5345614.96,0,100,200,1700.1,0,1000.04,0,0
1951.411,0,8301965.81,30930.91,22316.17,1288825.42,2800.26,300,200,2800.26,51888.97,300,200,3200.34,2700.24,1200.05,200,200,5108332.93,0,0,300,1700.1,0,1200.05,0,0
1951.722,100,8869536.14,31131.31,25521.15,1483459.8,2800.26,200,100,2900.28,50082.9,800.02,0,3500.41,2600.23,800.02,200,100,5181513.4,0,0,700.02,2200.17,200,700.02,0,0
